"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	28	68204	41.053	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	25	70564	35.429	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	23	72890	31.554	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	20	75042	26.652	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	29	78389	36.995	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	39	81046	48.121	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	44	83610	52.625	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	25	86507	28.899	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	35	89123	39.272	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	26	91449	28.431	0.000%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"1999"	"1999"	471	350054	134.551	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2000"	"2000"	445	355348	125.229	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2001"	"2001"	467	364257	128.206	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2002"	"2002"	487	370575	131.417	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2003"	"2003"	494	376310	131.275	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2004"	"2004"	493	382817	128.782	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2005"	"2005"	508	388956	130.606	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2006"	"2006"	471	395880	118.975	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2007"	"2007"	491	401128	122.405	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2008"	"2008"	471	406171	115.961	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2009"	"2009"	475	412648	115.110	0.004%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2010"	"2010"	535	418021	127.984	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2011"	"2011"	527	425105	123.969	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2012"	"2012"	577	429800	134.248	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2013"	"2013"	549	435185	126.153	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2014"	"2014"	575	438772	131.048	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2015"	"2015"	544	441312	123.269	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	"2016"	"2016"	505	443189	113.947	0.005%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"1999"	"1999"	2976	2801842	106.216	0.027%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2000"	"2000"	3097	2822487	109.726	0.028%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2001"	"2001"	3140	2854734	109.993	0.028%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2002"	"2002"	3148	2880786	109.276	0.028%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2003"	"2003"	3180	2903712	109.515	0.029%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2004"	"2004"	3218	2926218	109.971	0.029%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2005"	"2005"	3249	2951359	110.085	0.029%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2006"	"2006"	3320	2977684	111.496	0.030%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2007"	"2007"	3141	2997243	104.796	0.028%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2008"	"2008"	3385	3007184	112.564	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2009"	"2009"	3473	3021182	114.955	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2010"	"2010"	3355	3032238	110.644	0.030%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2011"	"2011"	3377	3045698	110.878	0.030%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2012"	"2012"	3423	3036811	112.717	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2013"	"2013"	3382	3032146	111.538	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2014"	"2014"	3417	3025825	112.928	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2015"	"2015"	3441	3018698	113.990	0.031%
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	"2016"	"2016"	3180	3010940	105.615	0.029%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"1999"	"1999"	25	350054	7.142	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2000"	"2000"	20	355348	5.628	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2001"	"2001"	25	364257	6.863	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2002"	"2002"	27	370575	7.286	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2003"	"2003"	20	376310	5.315	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2004"	"2004"	32	382817	8.359	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2005"	"2005"	20	388956	5.142	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2006"	"2006"	24	395880	6.062	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2007"	"2007"	32	401128	7.978	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2008"	"2008"	32	406171	7.878	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2009"	"2009"	15	412648	3.635 (Unreliable)	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2010"	"2010"	22	418021	5.263	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2011"	"2011"	24	425105	5.646	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2012"	"2012"	21	429800	4.886	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2013"	"2013"	16	435185	3.677 (Unreliable)	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2014"	"2014"	22	438772	5.014	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2015"	"2015"	22	441312	4.985	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	"2016"	"2016"	22	443189	4.964	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"1999"	"1999"	33	2801842	1.178	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2000"	"2000"	24	2822487	0.850	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2001"	"2001"	33	2854734	1.156	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2002"	"2002"	32	2880786	1.111	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2003"	"2003"	29	2903712	0.999	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2004"	"2004"	44	2926218	1.504	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2005"	"2005"	36	2951359	1.220	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2006"	"2006"	34	2977684	1.142	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2007"	"2007"	41	2997243	1.368	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2008"	"2008"	39	3007184	1.297	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2009"	"2009"	37	3021182	1.225	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2010"	"2010"	37	3032238	1.220	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2011"	"2011"	32	3045698	1.051	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2012"	"2012"	29	3036811	0.955	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2013"	"2013"	25	3032146	0.824	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2014"	"2014"	41	3025825	1.355	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2015"	"2015"	48	3018698	1.590	0.000%
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	"2016"	"2016"	33	3010940	1.096	0.000%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"1999"	"1999"	117	350054	33.423	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2000"	"2000"	89	355348	25.046	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2001"	"2001"	98	364257	26.904	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2002"	"2002"	122	370575	32.922	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2003"	"2003"	130	376310	34.546	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2004"	"2004"	104	382817	27.167	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2005"	"2005"	106	388956	27.252	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2006"	"2006"	135	395880	34.101	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2007"	"2007"	104	401128	25.927	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2008"	"2008"	101	406171	24.866	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2009"	"2009"	81	412648	19.629	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2010"	"2010"	101	418021	24.161	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2011"	"2011"	106	425105	24.935	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2012"	"2012"	105	429800	24.430	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2013"	"2013"	125	435185	28.723	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2014"	"2014"	114	438772	25.982	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2015"	"2015"	125	441312	28.325	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	"2016"	"2016"	120	443189	27.076	0.001%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"1999"	"1999"	381	2801842	13.598	0.003%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2000"	"2000"	389	2822487	13.782	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2001"	"2001"	393	2854734	13.767	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2002"	"2002"	426	2880786	14.788	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2003"	"2003"	478	2903712	16.462	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2004"	"2004"	410	2926218	14.011	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2005"	"2005"	422	2951359	14.298	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2006"	"2006"	466	2977684	15.650	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2007"	"2007"	455	2997243	15.181	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2008"	"2008"	452	3007184	15.031	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2009"	"2009"	513	3021182	16.980	0.005%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2010"	"2010"	489	3032238	16.127	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2011"	"2011"	500	3045698	16.417	0.005%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2012"	"2012"	466	3036811	15.345	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2013"	"2013"	480	3032146	15.830	0.004%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2014"	"2014"	514	3025825	16.987	0.005%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2015"	"2015"	525	3018698	17.392	0.005%
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	"2016"	"2016"	509	3010940	16.905	0.005%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"1999"	"1999"	55	350054	15.712	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2000"	"2000"	41	355348	11.538	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2001"	"2001"	43	364257	11.805	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2002"	"2002"	38	370575	10.254	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2003"	"2003"	38	376310	10.098	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2004"	"2004"	40	382817	10.449	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2005"	"2005"	45	388956	11.569	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2006"	"2006"	37	395880	9.346	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2007"	"2007"	29	401128	7.230	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2008"	"2008"	23	406171	5.663	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2009"	"2009"	27	412648	6.543	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2010"	"2010"	23	418021	5.502	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2011"	"2011"	23	425105	5.410	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2012"	"2012"	28	429800	6.515	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2013"	"2013"	31	435185	7.123	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2014"	"2014"	34	438772	7.749	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2015"	"2015"	40	441312	9.064	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2016"	"2016"	40	443189	9.025	0.000%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"1999"	"1999"	130	2801842	4.640	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2000"	"2000"	107	2822487	3.791	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2001"	"2001"	142	2854734	4.974	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2002"	"2002"	123	2880786	4.270	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2003"	"2003"	141	2903712	4.856	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2004"	"2004"	182	2926218	6.220	0.002%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2005"	"2005"	145	2951359	4.913	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2006"	"2006"	171	2977684	5.743	0.002%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2007"	"2007"	135	2997243	4.504	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2008"	"2008"	132	3007184	4.389	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2009"	"2009"	125	3021182	4.137	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2010"	"2010"	151	3032238	4.980	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2011"	"2011"	143	3045698	4.695	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2012"	"2012"	156	3036811	5.137	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2013"	"2013"	144	3032146	4.749	0.001%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2014"	"2014"	176	3025825	5.817	0.002%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2015"	"2015"	184	3018698	6.095	0.002%
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2016"	"2016"	231	3010940	7.672	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"1999"	"1999"	30	350054	8.570	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2000"	"2000"	36	355348	10.131	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2001"	"2001"	27	364257	7.412	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2002"	"2002"	40	370575	10.794	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2003"	"2003"	55	376310	14.616	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2004"	"2004"	49	382817	12.800	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2005"	"2005"	55	388956	14.140	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2006"	"2006"	43	395880	10.862	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2007"	"2007"	58	401128	14.459	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2008"	"2008"	51	406171	12.556	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2009"	"2009"	47	412648	11.390	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2010"	"2010"	55	418021	13.157	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2011"	"2011"	48	425105	11.291	0.000%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2012"	"2012"	57	429800	13.262	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2013"	"2013"	59	435185	13.557	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2014"	"2014"	68	438772	15.498	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2015"	"2015"	61	441312	13.822	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2016"	"2016"	64	443189	14.441	0.001%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"1999"	"1999"	209	2801842	7.459	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2000"	"2000"	231	2822487	8.184	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2001"	"2001"	231	2854734	8.092	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2002"	"2002"	211	2880786	7.324	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2003"	"2003"	254	2903712	8.747	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2004"	"2004"	247	2926218	8.441	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2005"	"2005"	287	2951359	9.724	0.003%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2006"	"2006"	274	2977684	9.202	0.002%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2007"	"2007"	278	2997243	9.275	0.003%
	"Missouri"	"29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2008"	"2008"	292	3007184	9.710	0.003%
