"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2008"	"2008"	11	3549489	0.310 (Unreliable)
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2009"	"2009"	10	3577570	0.280 (Unreliable)
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2011"	"2011"	10	3634335	0.275 (Unreliable)
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2013"	"2013"	11	3640400	0.302 (Unreliable)
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2014"	"2014"	10	3633403	0.275 (Unreliable)
	"Virginia"	"51"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"White"	"2106-3"	"2015"	"2015"	10	3623190	0.276 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"1999"	"1999"	11	824699	1.334 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2002"	"2002"	12	868868	1.381 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2003"	"2003"	13	880852	1.476 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2007"	"2007"	12	946536	1.268 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2008"	"2008"	12	960627	1.249 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2009"	"2009"	15	975789	1.537 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2010"	"2010"	11	988489	1.113 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2011"	"2011"	15	1007584	1.489 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2012"	"2012"	12	1020877	1.175 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2013"	"2013"	11	1033540	1.064 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2015"	"2015"	13	1052915	1.235 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"Black or African American"	"2054-5"	"2016"	"2016"	13	1058000	1.229 (Unreliable)
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"1999"	"1999"	43	3273839	1.313
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2000"	"2000"	57	3301554	1.726
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2001"	"2001"	50	3348123	1.493
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2002"	"2002"	55	3377995	1.628
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2003"	"2003"	52	3406070	1.527
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2004"	"2004"	50	3445979	1.451
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2005"	"2005"	48	3481843	1.379
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2006"	"2006"	40	3513881	1.138
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2007"	"2007"	61	3534081	1.726
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2008"	"2008"	56	3549489	1.578
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2009"	"2009"	58	3577570	1.621
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2010"	"2010"	78	3602093	2.165
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2011"	"2011"	67	3634335	1.844
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2012"	"2012"	70	3637499	1.924
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2013"	"2013"	71	3640400	1.950
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2014"	"2014"	54	3633403	1.486
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2015"	"2015"	63	3623190	1.739
	"Virginia"	"51"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2016"	"2016"	78	3609689	2.161
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2000"	"2000"	12	3301554	0.363 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2001"	"2001"	13	3348123	0.388 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2005"	"2005"	16	3481843	0.460 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2006"	"2006"	10	3513881	0.285 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2007"	"2007"	14	3534081	0.396 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2008"	"2008"	10	3549489	0.282 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2009"	"2009"	16	3577570	0.447 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2010"	"2010"	15	3602093	0.416 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2011"	"2011"	17	3634335	0.468 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2012"	"2012"	11	3637499	0.302 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2014"	"2014"	13	3633403	0.358 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2015"	"2015"	18	3623190	0.497 (Unreliable)
	"Virginia"	"51"	"Extrapyramidal and movement disorders"	"G20-G25"	"White"	"2106-3"	"2016"	"2016"	21	3609689	0.582
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"1999"	"1999"	16	3273839	0.489 (Unreliable)
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2000"	"2000"	18	3301554	0.545 (Unreliable)
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2001"	"2001"	19	3348123	0.567 (Unreliable)
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2002"	"2002"	22	3377995	0.651
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2003"	"2003"	27	3406070	0.793
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2004"	"2004"	23	3445979	0.667
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2005"	"2005"	20	3481843	0.574
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2006"	"2006"	28	3513881	0.797
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2007"	"2007"	31	3534081	0.877
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2008"	"2008"	22	3549489	0.620
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2009"	"2009"	25	3577570	0.699
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2010"	"2010"	11	3602093	0.305 (Unreliable)
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2011"	"2011"	28	3634335	0.770
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2012"	"2012"	19	3637499	0.522 (Unreliable)
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2013"	"2013"	41	3640400	1.126
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2014"	"2014"	30	3633403	0.826
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2015"	"2015"	31	3623190	0.856
	"Virginia"	"51"	"Other degenerative diseases of the nervous system"	"G30-G31"	"White"	"2106-3"	"2016"	"2016"	48	3609689	1.330
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2000"	"2000"	14	836347	1.674 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2003"	"2003"	19	880852	2.157 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2004"	"2004"	11	897946	1.225 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2005"	"2005"	12	914756	1.312 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2006"	"2006"	22	933533	2.357
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2007"	"2007"	18	946536	1.902 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2008"	"2008"	15	960627	1.561 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2011"	"2011"	16	1007584	1.588 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2012"	"2012"	15	1020877	1.469 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2014"	"2014"	10	1044147	0.958 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2015"	"2015"	17	1052915	1.615 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"Black or African American"	"2054-5"	"2016"	"2016"	12	1058000	1.134 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"1999"	"1999"	18	3273839	0.550 (Unreliable)
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2000"	"2000"	39	3301554	1.181
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2001"	"2001"	34	3348123	1.015
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2002"	"2002"	54	3377995	1.599
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2003"	"2003"	40	3406070	1.174
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2004"	"2004"	42	3445979	1.219
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2005"	"2005"	42	3481843	1.206
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2006"	"2006"	44	3513881	1.252
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2007"	"2007"	40	3534081	1.132
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2008"	"2008"	52	3549489	1.465
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2009"	"2009"	40	3577570	1.118
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2010"	"2010"	41	3602093	1.138
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2011"	"2011"	37	3634335	1.018
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2012"	"2012"	33	3637499	0.907
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2013"	"2013"	34	3640400	0.934
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2014"	"2014"	31	3633403	0.853
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2015"	"2015"	39	3623190	1.076
	"Virginia"	"51"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"White"	"2106-3"	"2016"	"2016"	41	3609689	1.136
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"1999"	"1999"	10	824699	1.213 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2003"	"2003"	13	880852	1.476 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2005"	"2005"	10	914756	1.093 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2006"	"2006"	10	933533	1.071 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2007"	"2007"	11	946536	1.162 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2008"	"2008"	11	960627	1.145 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2009"	"2009"	16	975789	1.640 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2010"	"2010"	13	988489	1.315 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2011"	"2011"	11	1007584	1.092 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2012"	"2012"	17	1020877	1.665 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2013"	"2013"	13	1033540	1.258 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2014"	"2014"	13	1044147	1.245 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"Black or African American"	"2054-5"	"2016"	"2016"	19	1058000	1.796 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"1999"	"1999"	13	3273839	0.397 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2000"	"2000"	18	3301554	0.545 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2001"	"2001"	16	3348123	0.478 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2002"	"2002"	18	3377995	0.533 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2003"	"2003"	17	3406070	0.499 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2004"	"2004"	18	3445979	0.522 (Unreliable)
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2005"	"2005"	25	3481843	0.718
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2006"	"2006"	24	3513881	0.683
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2007"	"2007"	21	3534081	0.594
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2008"	"2008"	21	3549489	0.592
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2009"	"2009"	31	3577570	0.867
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2010"	"2010"	21	3602093	0.583
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2011"	"2011"	33	3634335	0.908
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2012"	"2012"	33	3637499	0.907
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2013"	"2013"	29	3640400	0.797
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2014"	"2014"	24	3633403	0.661
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2015"	"2015"	25	3623190	0.690
	"Virginia"	"51"	"Episodic and paroxysmal disorders"	"G40-G47"	"White"	"2106-3"	"2016"	"2016"	26	3609689	0.720
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2000"	"2000"	10	3301554	0.303 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2001"	"2001"	12	3348123	0.358 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2002"	"2002"	16	3377995	0.474 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2003"	"2003"	18	3406070	0.528 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2004"	"2004"	14	3445979	0.406 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2005"	"2005"	19	3481843	0.546 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2006"	"2006"	15	3513881	0.427 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2007"	"2007"	15	3534081	0.424 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2008"	"2008"	11	3549489	0.310 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2009"	"2009"	14	3577570	0.391 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2010"	"2010"	18	3602093	0.500 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2011"	"2011"	10	3634335	0.275 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2012"	"2012"	17	3637499	0.467 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2013"	"2013"	21	3640400	0.577
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2014"	"2014"	11	3633403	0.303 (Unreliable)
	"Virginia"	"51"	"Diseases of myoneural junction and muscle"	"G70-G72"	"White"	"2106-3"	"2015"	"2015"	23	3623190	0.635
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2008"	"2008"	16	960627	1.666 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2011"	"2011"	14	1007584	1.389 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2012"	"2012"	12	1020877	1.175 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2013"	"2013"	10	1033540	0.968 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2014"	"2014"	12	1044147	1.149 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"Black or African American"	"2054-5"	"2016"	"2016"	16	1058000	1.512 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"1999"	"1999"	16	3273839	0.489 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2001"	"2001"	13	3348123	0.388 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2002"	"2002"	21	3377995	0.622
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2003"	"2003"	17	3406070	0.499 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2004"	"2004"	24	3445979	0.696
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2005"	"2005"	18	3481843	0.517 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2006"	"2006"	21	3513881	0.598
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2007"	"2007"	15	3534081	0.424 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2008"	"2008"	14	3549489	0.394 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2009"	"2009"	16	3577570	0.447 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2010"	"2010"	24	3602093	0.666
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2011"	"2011"	23	3634335	0.633
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2012"	"2012"	28	3637499	0.770
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2013"	"2013"	15	3640400	0.412 (Unreliable)
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2014"	"2014"	26	3633403	0.716
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2015"	"2015"	27	3623190	0.745
	"Virginia"	"51"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"White"	"2106-3"	"2016"	"2016"	17	3609689	0.471 (Unreliable)
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"1999"	"1999"	36	824699	4.365
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2000"	"2000"	19	836347	2.272 (Unreliable)
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2001"	"2001"	22	855473	2.572
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2002"	"2002"	33	868868	3.798
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2003"	"2003"	31	880852	3.519
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2004"	"2004"	31	897946	3.452
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2005"	"2005"	47	914756	5.138
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2006"	"2006"	28	933533	2.999
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2007"	"2007"	47	946536	4.965
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2008"	"2008"	40	960627	4.164
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2009"	"2009"	46	975789	4.714
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2010"	"2010"	45	988489	4.552
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2011"	"2011"	43	1007584	4.268
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2012"	"2012"	47	1020877	4.604
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2013"	"2013"	49	1033540	4.741
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2014"	"2014"	61	1044147	5.842
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2015"	"2015"	56	1052915	5.319
	"Virginia"	"51"	"Other disorders of the nervous system"	"G90-G98"	"Black or African American"	"2054-5"	"2016"	"2016"	49	1058000	4.631
