"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2003"	"2003"	35	268195	13.050
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2004"	"2004"	26	273814	9.495
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2005"	"2005"	19	280307	6.778 (Unreliable)
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2006"	"2006"	26	287544	9.042
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2007"	"2007"	22	294978	7.458
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2008"	"2008"	22	303191	7.256
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2009"	"2009"	19	312385	6.082 (Unreliable)
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2010"	"2010"	21	319763	6.567
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2011"	"2011"	12	333195	3.601 (Unreliable)
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2012"	"2012"	21	343807	6.108
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2013"	"2013"	20	354543	5.641
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2014"	"2014"	16	365204	4.381 (Unreliable)
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2015"	"2015"	24	374487	6.409
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"Black or African American"	"2054-5"	"2016"	"2016"	21	383353	5.478
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"1999"	"1999"	88	3382497	2.602
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2000"	"2000"	111	3389650	3.275
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2001"	"2001"	100	3408501	2.934
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2002"	"2002"	125	3412184	3.663
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2003"	"2003"	122	3409122	3.579
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2004"	"2004"	120	3397337	3.532
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2005"	"2005"	114	3388529	3.364
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2006"	"2006"	128	3389330	3.777
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2007"	"2007"	114	3394133	3.359
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2008"	"2008"	101	3401905	2.969
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2009"	"2009"	100	3421078	2.923
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2010"	"2010"	128	3432763	3.729
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2011"	"2011"	101	3450947	2.927
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2012"	"2012"	105	3445220	3.048
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2013"	"2013"	102	3447781	2.958
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2014"	"2014"	114	3448160	3.306
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2015"	"2015"	104	3441042	3.022
	"Massachusetts"	"25"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2016"	"2016"	87	3427678	2.538
	"Massachusetts"	"25"	"Other disorders of kidney and ureter"	"N25-N28"	"White"	"2106-3"	"2014"	"2014"	14	3448160	0.406 (Unreliable)
	"Massachusetts"	"25"	"Other disorders of kidney and ureter"	"N25-N28"	"White"	"2106-3"	"2015"	"2015"	13	3441042	0.378 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2000"	"2000"	13	3389650	0.384 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2002"	"2002"	13	3412184	0.381 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2003"	"2003"	16	3409122	0.469 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2004"	"2004"	17	3397337	0.500 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2005"	"2005"	20	3388529	0.590
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2006"	"2006"	18	3389330	0.531 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2007"	"2007"	14	3394133	0.412 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2009"	"2009"	18	3421078	0.526 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2010"	"2010"	17	3432763	0.495 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2011"	"2011"	17	3450947	0.493 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2012"	"2012"	13	3445220	0.377 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2013"	"2013"	18	3447781	0.522 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2014"	"2014"	18	3448160	0.522 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2015"	"2015"	15	3441042	0.436 (Unreliable)
	"Massachusetts"	"25"	"Other diseases of urinary system"	"N30-N39"	"White"	"2106-3"	"2016"	"2016"	22	3427678	0.642
	"Massachusetts"	"25"	"Congenital malformations of the nervous system"	"Q00-Q07"	"White"	"2106-3"	"2010"	"2010"	10	3432763	0.291 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"1999"	"1999"	16	3382497	0.473 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2000"	"2000"	17	3389650	0.502 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2001"	"2001"	19	3408501	0.557 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2002"	"2002"	23	3412184	0.674
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2003"	"2003"	23	3409122	0.675
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2004"	"2004"	15	3397337	0.442 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2005"	"2005"	14	3388529	0.413 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2006"	"2006"	19	3389330	0.561 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2007"	"2007"	18	3394133	0.530 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2008"	"2008"	26	3401905	0.764
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2009"	"2009"	18	3421078	0.526 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2010"	"2010"	19	3432763	0.553 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2011"	"2011"	17	3450947	0.493 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2012"	"2012"	19	3445220	0.551 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2013"	"2013"	20	3447781	0.580
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2014"	"2014"	12	3448160	0.348 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2015"	"2015"	17	3441042	0.494 (Unreliable)
	"Massachusetts"	"25"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"White"	"2106-3"	"2016"	"2016"	11	3427678	0.321 (Unreliable)
	"Massachusetts"	"25"	"Other congenital malformations"	"Q80-Q89"	"White"	"2106-3"	"2003"	"2003"	10	3409122	0.293 (Unreliable)
	"Massachusetts"	"25"	"Other congenital malformations"	"Q80-Q89"	"White"	"2106-3"	"2015"	"2015"	11	3441042	0.320 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"1999"	"1999"	10	3382497	0.296 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2000"	"2000"	12	3389650	0.354 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2001"	"2001"	24	3408501	0.704
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2002"	"2002"	16	3412184	0.469 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2003"	"2003"	14	3409122	0.411 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2004"	"2004"	13	3397337	0.383 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2005"	"2005"	22	3388529	0.649
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2007"	"2007"	16	3394133	0.471 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2008"	"2008"	16	3401905	0.470 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2009"	"2009"	18	3421078	0.526 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2010"	"2010"	11	3432763	0.320 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2011"	"2011"	27	3450947	0.782
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2012"	"2012"	18	3445220	0.522 (Unreliable)
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2013"	"2013"	21	3447781	0.609
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2014"	"2014"	22	3448160	0.638
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2015"	"2015"	30	3441042	0.872
	"Massachusetts"	"25"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"White"	"2106-3"	"2016"	"2016"	33	3427678	0.963
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"1999"	"1999"	12	3382497	0.355 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2002"	"2002"	12	3412184	0.352 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2003"	"2003"	16	3409122	0.469 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2004"	"2004"	13	3397337	0.383 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2005"	"2005"	18	3388529	0.531 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2006"	"2006"	11	3389330	0.325 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2014"	"2014"	11	3448160	0.319 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2015"	"2015"	16	3441042	0.465 (Unreliable)
	"Massachusetts"	"25"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"White"	"2106-3"	"2016"	"2016"	17	3427678	0.496 (Unreliable)
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"1999"	"1999"	20	3382497	0.591
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2000"	"2000"	21	3389650	0.620
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2001"	"2001"	23	3408501	0.675
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2002"	"2002"	37	3412184	1.084
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2003"	"2003"	36	3409122	1.056
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2004"	"2004"	29	3397337	0.854
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2005"	"2005"	32	3388529	0.944
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2006"	"2006"	24	3389330	0.708
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2007"	"2007"	22	3394133	0.648
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2008"	"2008"	24	3401905	0.705
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2009"	"2009"	19	3421078	0.555 (Unreliable)
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2010"	"2010"	23	3432763	0.670
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2011"	"2011"	30	3450947	0.869
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2012"	"2012"	25	3445220	0.726
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2013"	"2013"	36	3447781	1.044
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2014"	"2014"	36	3448160	1.044
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2015"	"2015"	37	3441042	1.075
	"Massachusetts"	"25"	"General symptoms and signs"	"R50-R68"	"White"	"2106-3"	"2016"	"2016"	41	3427678	1.196
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	12	275098	4.362 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	10	296994	3.367 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2000"	"2000"	19	244216	7.780 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2002"	"2002"	22	261462	8.414
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2004"	"2004"	15	273814	5.478 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2008"	"2008"	17	303191	5.607 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2009"	"2009"	20	312385	6.402
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2010"	"2010"	11	319763	3.440 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2011"	"2011"	13	333195	3.902 (Unreliable)
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2012"	"2012"	21	343807	6.108
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2013"	"2013"	33	354543	9.308
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2014"	"2014"	45	365204	12.322
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2015"	"2015"	28	374487	7.477
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"Black or African American"	"2054-5"	"2016"	"2016"	24	383353	6.261
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"1999"	"1999"	46	3382497	1.360
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2000"	"2000"	225	3389650	6.638
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2001"	"2001"	48	3408501	1.408
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2002"	"2002"	150	3412184	4.396
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2003"	"2003"	129	3409122	3.784
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2004"	"2004"	160	3397337	4.710
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2005"	"2005"	112	3388529	3.305
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2006"	"2006"	99	3389330	2.921
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2007"	"2007"	63	3394133	1.856
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2008"	"2008"	159	3401905	4.674
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2009"	"2009"	120	3421078	3.508
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2010"	"2010"	105	3432763	3.059
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2011"	"2011"	151	3450947	4.376
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2012"	"2012"	238	3445220	6.908
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2013"	"2013"	354	3447781	10.267
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2014"	"2014"	509	3448160	14.761
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2015"	"2015"	352	3441042	10.229
	"Massachusetts"	"25"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"White"	"2106-3"	"2016"	"2016"	206	3427678	6.010
	"Massachusetts"	"25"	"Provisional assignment of new diseases of uncertain etiology"	"U00-U49"	"White"	"2106-3"	"2001"	"2001"	82	3408501	2.406
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	16	167658	9.543 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	10	181744	5.502 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	11	205864	5.343 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	10	275098	3.635 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"1999"	"1999"	16	238790	6.700 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2000"	"2000"	16	244216	6.552 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2001"	"2001"	25	253747	9.852
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2002"	"2002"	29	261462	11.091
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2003"	"2003"	27	268195	10.067
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2004"	"2004"	16	273814	5.843 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2005"	"2005"	21	280307	7.492
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2006"	"2006"	24	287544	8.347
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2007"	"2007"	21	294978	7.119
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2008"	"2008"	20	303191	6.597
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2009"	"2009"	18	312385	5.762 (Unreliable)
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2010"	"2010"	21	319763	6.567
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2011"	"2011"	29	333195	8.704
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2012"	"2012"	26	343807	7.562
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2013"	"2013"	28	354543	7.897
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2014"	"2014"	24	365204	6.572
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2015"	"2015"	28	374487	7.477
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"Black or African American"	"2054-5"	"2016"	"2016"	33	383353	8.608
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"1999"	"1999"	276	3382497	8.160
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2000"	"2000"	289	3389650	8.526
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2001"	"2001"	333	3408501	9.770
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2002"	"2002"	352	3412184	10.316
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2003"	"2003"	297	3409122	8.712
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2004"	"2004"	339	3397337	9.978
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2005"	"2005"	303	3388529	8.942
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2006"	"2006"	313	3389330	9.235
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2007"	"2007"	292	3394133	8.603
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2008"	"2008"	239	3401905	7.025
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2009"	"2009"	273	3421078	7.980
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2010"	"2010"	260	3432763	7.574
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2011"	"2011"	241	3450947	6.984
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2012"	"2012"	223	3445220	6.473
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2013"	"2013"	230	3447781	6.671
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2014"	"2014"	262	3448160	7.598
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2015"	"2015"	247	3441042	7.178
	"Massachusetts"	"25"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2016"	"2016"	259	3427678	7.556
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	10	286254	3.493 (Unreliable)
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	16	296994	5.387 (Unreliable)
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	14	307601	4.551 (Unreliable)
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	20	318171	6.286
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Black or African American"	"2054-5"	"1999"	"1999"	15	238790	6.282 (Unreliable)
	"Massachusetts"	"25"	"Other external causes of accidental injury"	"W00-X59"	"Black or African American"	"2054-5"	"2000"	"2000"	12	244216	4.914 (Unreliable)
